Quarter,Comparison_Type,Group,Metric,Current_Value,Comparison_Value,Absolute_Change,Percent_Change,Direction
FY2025Q1,QoQ vs FY2024Q4,SMB - Expansion,Win Rate (Count),64.53488372093024,57.48502994011976,7.04985378081048,12.263808139534897,Increase
FY2025Q1,YoY vs FY2024Q1,SMB - Expansion,# of Won Opps,111.0,101.0,10.0,9.900990099009901,Increase
FY2025Q1,YoY vs FY2024Q1,SMB - Expansion,Avg Sales Cycle,49.32432432432432,25.138613861386137,24.185710462938186,96.20940357450796,Increase
FY2025Q1,YoY vs FY2024Q1,SMB - Expansion,Win Rate (Count),64.53488372093024,57.38636363636363,7.148520084566606,12.45682707805666,Increase
FY2025Q1,YoY vs FY2024Q1,SMB - Expansion,Won ARR,406122.13000000006,352396.73,53725.40000000008,15.245714680723651,Increase
FY2025Q1,vs 4Q Avg (FY2024Q1-FY2024Q4),SMB - Expansion,# of Won Opps,111.0,99.25,11.75,11.838790931989925,Increase
FY2025Q1,vs 4Q Avg (FY2024Q1-FY2024Q4),SMB - Expansion,Avg Sales Cycle,49.32432432432432,41.6404612232323,7.683863101092022,18.452877022421152,Increase
FY2025Q1,vs 4Q Avg (FY2024Q1-FY2024Q4),SMB - Expansion,Total ARR,729906.57,794717.4349999999,-64810.86499999999,-8.155208649725925,Decrease
FY2025Q1,vs 4Q Avg (FY2024Q1-FY2024Q4),SMB - Expansion,Win Rate (Count),64.53488372093024,58.23600656084098,6.298877160089262,10.816121386188506,Increase
FY2025Q1,QoQ vs FY2024Q4,SMB - New Business,# of Opps,140.0,177.0,-37.0,-20.903954802259886,Decrease
FY2025Q1,QoQ vs FY2024Q4,SMB - New Business,# of Won Opps,40.0,51.0,-11.0,-21.568627450980394,Decrease
FY2025Q1,QoQ vs FY2024Q4,SMB - New Business,Avg Sales Cycle,56.625,42.90196078431372,13.723039215686278,31.9869744058501,Increase
FY2025Q1,QoQ vs FY2024Q4,SMB - New Business,Total ARR,1083486.21,1399007.33,-315521.1200000001,-22.553214213681073,Decrease
FY2025Q1,QoQ vs FY2024Q4,SMB - New Business,Won ARR,301626.81,372250.36,-70623.54999999999,-18.972056870542716,Decrease
FY2025Q1,YoY vs FY2024Q1,SMB - New Business,# of Opps,140.0,636.0,-496.0,-77.9874213836478,Decrease
FY2025Q1,YoY vs FY2024Q1,SMB - New Business,# of Won Opps,40.0,105.0,-65.0,-61.904761904761905,Decrease
FY2025Q1,YoY vs FY2024Q1,SMB - New Business,Avg Sales Cycle,56.625,38.142857142857146,18.482142857142854,48.45505617977527,Increase
FY2025Q1,YoY vs FY2024Q1,SMB - New Business,Avg Sales Price,7540.67025,4509.746285714286,3030.9239642857137,67.20830335593156,Increase
FY2025Q1,YoY vs FY2024Q1,SMB - New Business,Total ARR,1083486.21,2446249.85,-1362763.6400000001,-55.70827689575536,Decrease
FY2025Q1,YoY vs FY2024Q1,SMB - New Business,Win Rate (Count),28.57142857142857,16.50943396226415,12.061994609164419,73.0612244897959,Increase
FY2025Q1,YoY vs FY2024Q1,SMB - New Business,Won ARR,301626.81,473523.36000000004,-171896.55000000005,-36.30159872154988,Decrease
FY2025Q1,vs 4Q Avg (FY2024Q1-FY2024Q4),SMB - New Business,# of Opps,140.0,298.75,-158.75,-53.13807531380753,Decrease
FY2025Q1,vs 4Q Avg (FY2024Q1-FY2024Q4),SMB - New Business,# of Won Opps,40.0,60.25,-20.25,-33.60995850622407,Decrease
FY2025Q1,vs 4Q Avg (FY2024Q1-FY2024Q4),SMB - New Business,Avg Sales Cycle,56.625,45.417419487391825,11.207580512608175,24.676832455704517,Increase
FY2025Q1,vs 4Q Avg (FY2024Q1-FY2024Q4),SMB - New Business,Avg Sales Price,7540.67025,6172.236167826481,1368.4340821735195,22.170799123122443,Increase
FY2025Q1,vs 4Q Avg (FY2024Q1-FY2024Q4),SMB - New Business,Total ARR,1083486.21,1577413.085,-493926.875,-31.312462137969398,Decrease
FY2025Q1,vs 4Q Avg (FY2024Q1-FY2024Q4),SMB - New Business,Win Rate (Count),28.57142857142857,22.514597684271703,6.056830887156867,26.901794880341395,Increase
FY2025Q2,QoQ vs FY2025Q1,Enterprise,# of Opps,397.0,442.0,-45.0,-10.180995475113122,Decrease
FY2025Q2,QoQ vs FY2025Q1,Enterprise,# of Won Opps,173.0,185.0,-12.0,-6.486486486486487,Decrease
FY2025Q2,QoQ vs FY2025Q1,Enterprise,Avg Sales Price,8474.489364161851,9431.965027027027,-957.4756628651758,-10.151391148308509,Decrease
FY2025Q2,QoQ vs FY2025Q1,Enterprise,Total ARR,5590495.09,5448775.35,141719.74000000022,2.6009466512507298,Increase
FY2025Q2,QoQ vs FY2025Q1,Enterprise,Won ARR,1466086.6600000001,1744913.53,-278826.8699999999,-15.979409019769585,Decrease
FY2025Q2,YoY vs FY2024Q2,Enterprise,# of Opps,397.0,498.0,-101.0,-20.281124497991968,Decrease
FY2025Q2,YoY vs FY2024Q2,Enterprise,# of Won Opps,173.0,191.0,-18.0,-9.424083769633508,Decrease
FY2025Q2,YoY vs FY2024Q2,Enterprise,Avg Sales Price,8474.489364161851,9166.499947643977,-692.0105834821261,-7.549343669172118,Decrease
FY2025Q2,YoY vs FY2024Q2,Enterprise,Total ARR,5590495.09,5436000.94,154494.14999999944,2.842055248062548,Increase
FY2025Q2,YoY vs FY2024Q2,Enterprise,Win Rate (Count),43.57682619647355,38.35341365461847,5.223412541855076,13.619159402323708,Increase
FY2025Q2,YoY vs FY2024Q2,Enterprise,Won ARR,1466086.6600000001,1750801.4899999998,-284714.8299999996,-16.261970967365333,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Enterprise,# of Opps,397.0,485.75,-88.75,-18.27071538857437,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Enterprise,# of Won Opps,173.0,194.25,-21.25,-10.939510939510939,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Enterprise,Total ARR,5590495.09,5531323.5600000005,59171.52999999933,1.0697535473769921,Increase
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Enterprise,Won ARR,1466086.6600000001,1713400.465,-247313.80499999993,-14.434092324119915,Decrease
FY2025Q2,QoQ vs FY2025Q1,Enterprise - Expansion,# of Opps,246.0,257.0,-11.0,-4.280155642023346,Decrease
FY2025Q2,QoQ vs FY2025Q1,Enterprise - Expansion,# of Won Opps,147.0,155.0,-8.0,-5.161290322580645,Decrease
FY2025Q2,QoQ vs FY2025Q1,Enterprise - Expansion,Total ARR,2565247.21,2767929.07,-202681.85999999987,-7.322509171089413,Decrease
FY2025Q2,YoY vs FY2024Q2,Enterprise - Expansion,# of Opps,246.0,224.0,22.0,9.821428571428571,Increase
FY2025Q2,YoY vs FY2024Q2,Enterprise - Expansion,Avg Sales Price,6393.274149659865,7688.241398601399,-1294.9672489415343,-16.84347800495842,Decrease
FY2025Q2,YoY vs FY2024Q2,Enterprise - Expansion,Total ARR,2565247.21,1878338.81,686908.3999999999,36.56999452617389,Increase
FY2025Q2,YoY vs FY2024Q2,Enterprise - Expansion,Won ARR,939811.3,1099418.52,-159607.21999999997,-14.517421445656561,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Enterprise - Expansion,# of Opps,246.0,264.5,-18.5,-6.994328922495274,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Enterprise - Expansion,# of Won Opps,147.0,161.25,-14.25,-8.837209302325581,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Enterprise - Expansion,Avg Sales Price,6393.274149659865,7244.478654080868,-851.2045044210035,-11.749699944819545,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Enterprise - Expansion,Won ARR,939811.3,1164466.2375,-224654.9375,-19.29252478649043,Decrease
FY2025Q2,QoQ vs FY2025Q1,Enterprise - New Business,# of Opps,151.0,185.0,-34.0,-18.37837837837838,Decrease
FY2025Q2,QoQ vs FY2025Q1,Enterprise - New Business,Avg Sales Cycle,110.57692307692308,77.6,32.976923076923086,42.49603489294213,Increase
FY2025Q2,QoQ vs FY2025Q1,Enterprise - New Business,Avg Sales Price,20241.36,25536.299333333332,-5294.939333333332,-20.73495170234663,Decrease
FY2025Q2,QoQ vs FY2025Q1,Enterprise - New Business,Total ARR,3025247.88,2680846.28,344401.6000000001,12.846749273516725,Increase
FY2025Q2,QoQ vs FY2025Q1,Enterprise - New Business,Won ARR,526275.36,766088.98,-239813.62,-31.30362480870042,Decrease
FY2025Q2,YoY vs FY2024Q2,Enterprise - New Business,# of Opps,151.0,274.0,-123.0,-44.89051094890511,Decrease
FY2025Q2,YoY vs FY2024Q2,Enterprise - New Business,# of Won Opps,26.0,48.0,-22.0,-45.83333333333333,Decrease
FY2025Q2,YoY vs FY2024Q2,Enterprise - New Business,Avg Sales Cycle,110.57692307692308,93.8125,16.76442307692308,17.870137856813407,Increase
FY2025Q2,YoY vs FY2024Q2,Enterprise - New Business,Avg Sales Price,20241.36,13570.478541666665,6670.881458333335,49.157304496308846,Increase
FY2025Q2,YoY vs FY2024Q2,Enterprise - New Business,Total ARR,3025247.88,3557662.13,-532414.25,-14.965284238500749,Decrease
FY2025Q2,YoY vs FY2024Q2,Enterprise - New Business,Won ARR,526275.36,651382.97,-125107.60999999999,-19.20646006449938,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Enterprise - New Business,# of Opps,151.0,221.25,-70.25,-31.751412429378533,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Enterprise - New Business,# of Won Opps,26.0,33.0,-7.0,-21.21212121212121,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Enterprise - New Business,Avg Sales Cycle,110.57692307692308,99.509375,11.067548076923075,11.122115958343699,Increase
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Enterprise - New Business,Avg Sales Price,20241.36,17189.214802083334,3052.145197916667,17.75616415909089,Increase
FY2025Q2,QoQ vs FY2025Q1,Expansion,# of Opps,640.0,652.0,-12.0,-1.8404907975460123,Decrease
FY2025Q2,QoQ vs FY2025Q1,Expansion,# of Won Opps,361.0,396.0,-35.0,-8.83838383838384,Decrease
FY2025Q2,QoQ vs FY2025Q1,Expansion,Total ARR,4915905.58,4967883.01,-51977.4299999997,-1.046269203509277,Decrease
FY2025Q2,QoQ vs FY2025Q1,Expansion,Won ARR,1959540.65,2034204.26,-74663.6100000001,-3.6704086933728135,Decrease
FY2025Q2,YoY vs FY2024Q2,Expansion,# of Opps,640.0,586.0,54.0,9.215017064846416,Increase
FY2025Q2,YoY vs FY2024Q2,Expansion,Total ARR,4915905.58,3896702.46,1019203.1200000001,26.155528436215274,Increase
FY2025Q2,YoY vs FY2024Q2,Expansion,Win Rate (Count),56.40625,62.28668941979522,-5.880439419795223,-9.440924657534248,Decrease
FY2025Q2,YoY vs FY2024Q2,Expansion,Won ARR,1959540.65,2105101.9899999998,-145561.33999999985,-6.914693002594134,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Expansion,# of Opps,640.0,666.75,-26.75,-4.0119985001874765,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Expansion,# of Won Opps,361.0,404.5,-43.5,-10.754017305315204,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Expansion,Won ARR,1959540.65,2267278.8625,-307738.2124999999,-13.573019957530697,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market,# of Opps,335.0,389.0,-54.0,-13.881748071979436,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market,# of Won Opps,127.0,157.0,-30.0,-19.10828025477707,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market,Avg Sales Price,5519.089448818899,6298.7119745222935,-779.6225257033948,-12.377491284835624,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market,Total ARR,2742022.02,3223885.39,-481863.3700000001,-14.946665644339177,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market,Won ARR,700924.3600000001,988897.78,-287973.4199999999,-29.120645816395697,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market,# of Opps,335.0,439.0,-104.0,-23.690205011389523,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market,# of Won Opps,127.0,174.0,-47.0,-27.011494252873565,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market,Total ARR,2742022.02,3001790.85,-259768.83000000007,-8.653795117004906,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market,Won ARR,700924.3600000001,897617.7000000001,-196693.33999999997,-21.912818786884433,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Mid Market,# of Opps,335.0,428.75,-93.75,-21.865889212827987,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Mid Market,# of Won Opps,127.0,172.0,-45.0,-26.16279069767442,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Mid Market,Total ARR,2742022.02,3342205.1450000005,-600183.1250000005,-17.957698554138286,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Mid Market,Won ARR,700924.3600000001,1017302.1025,-316377.74249999993,-31.099684324106658,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market - Expansion,# of Opps,190.0,223.0,-33.0,-14.798206278026907,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market - Expansion,# of Won Opps,98.0,130.0,-32.0,-24.615384615384617,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market - Expansion,Avg Sales Price,4290.76193877551,4994.289076923076,-703.5271381475659,-14.08663229764427,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market - Expansion,Total ARR,1247339.85,1470047.37,-222707.52000000002,-15.149683237758522,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market - Expansion,Win Rate (Count),51.578947368421055,58.29596412556054,-6.717016757139483,-11.522267206477729,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market - Expansion,Won ARR,420494.67,649257.58,-228762.90999999997,-35.23453819360876,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market - Expansion,# of Opps,190.0,221.0,-31.0,-14.027149321266968,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market - Expansion,# of Won Opps,98.0,137.0,-39.0,-28.467153284671532,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market - Expansion,Avg Sales Price,4290.76193877551,4885.744525547445,-594.9825867719346,-12.177930787432386,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market - Expansion,Total ARR,1247339.85,1417217.81,-169877.95999999996,-11.986722069206847,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market - Expansion,Win Rate (Count),51.578947368421055,61.990950226244344,-10.412002857823289,-16.796004610065303,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market - Expansion,Won ARR,420494.67,669347.0,-248852.33000000002,-37.17837384794434,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Mid Market - Expansion,# of Opps,190.0,232.5,-42.5,-18.27956989247312,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Mid Market - Expansion,# of Won Opps,98.0,141.5,-43.5,-30.742049469964666,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Mid Market - Expansion,Avg Sales Price,4290.76193877551,5000.602853569404,-709.8409147938937,-14.195106781719588,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Mid Market - Expansion,Total ARR,1247339.85,1534917.52,-287577.6699999999,-18.73570835258952,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Mid Market - Expansion,Win Rate (Count),51.578947368421055,60.61021653097019,-9.031269162549137,-14.90057234481979,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Mid Market - Expansion,Won ARR,420494.67,708327.49,-287832.82,-40.635556866499705,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market - New Business,# of Opps,145.0,166.0,-21.0,-12.650602409638553,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market - New Business,Avg Sales Cycle,86.75862068965517,76.74074074074075,10.017879948914427,13.054187192118219,Increase
FY2025Q2,QoQ vs FY2025Q1,Mid Market - New Business,Avg Sales Price,9669.989310344828,12579.266666666665,-2909.277356321836,-23.127559287943413,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market - New Business,Total ARR,1494682.17,1753838.02,-259155.8500000001,-14.776498573112248,Decrease
FY2025Q2,QoQ vs FY2025Q1,Mid Market - New Business,Won ARR,280429.69,339640.19999999995,-59210.50999999995,-17.433304420383678,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market - New Business,# of Opps,145.0,218.0,-73.0,-33.48623853211009,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market - New Business,# of Won Opps,29.0,37.0,-8.0,-21.62162162162162,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market - New Business,Avg Sales Price,9669.989310344828,6169.478378378379,3500.51093196645,56.7391717302127,Increase
FY2025Q2,YoY vs FY2024Q2,Mid Market - New Business,Total ARR,1494682.17,1584573.04,-89890.87000000011,-5.672876398300965,Decrease
FY2025Q2,YoY vs FY2024Q2,Mid Market - New Business,Won ARR,280429.69,228270.7,52158.98999999999,22.849621085842372,Increase
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Mid Market - New Business,# of Opps,145.0,196.25,-51.25,-26.11464968152866,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Mid Market - New Business,Avg Sales Price,9669.989310344828,10460.587385059338,-790.5980747145095,-7.5578745782832994,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Mid Market - New Business,Total ARR,1494682.17,1807287.625,-312605.4550000001,-17.29693993782534,Decrease
FY2025Q2,QoQ vs FY2025Q1,New Business,# of Opps,485.0,491.0,-6.0,-1.2219959266802443,Decrease
FY2025Q2,QoQ vs FY2025Q1,New Business,# of Won Opps,105.0,97.0,8.0,8.24742268041237,Increase
FY2025Q2,QoQ vs FY2025Q1,New Business,Avg Sales Price,10351.89980952381,14508.82463917526,-4156.924829651451,-28.651010216412313,Decrease
FY2025Q2,QoQ vs FY2025Q1,New Business,Total ARR,5866631.22,5518170.51,348460.70999999996,6.314786927452157,Increase
FY2025Q2,QoQ vs FY2025Q1,New Business,Won ARR,1086949.48,1407355.9900000002,-320406.51000000024,-22.7665574507556,Decrease
FY2025Q2,YoY vs FY2024Q2,New Business,# of Opps,485.0,676.0,-191.0,-28.254437869822485,Decrease
FY2025Q2,YoY vs FY2024Q2,New Business,# of Won Opps,105.0,132.0,-27.0,-20.454545454545457,Decrease
FY2025Q2,YoY vs FY2024Q2,New Business,Avg Sales Cycle,65.61904761904762,77.08333333333333,-11.464285714285708,-14.872586872586865,Decrease
FY2025Q2,YoY vs FY2024Q2,New Business,Avg Sales Price,10351.89980952381,8584.440984848485,1767.4588246753246,20.589096340634,Increase
FY2025Q2,YoY vs FY2024Q2,New Business,Total ARR,5866631.22,6269588.98,-402957.7600000007,-6.427179856373945,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),New Business,# of Opps,485.0,592.25,-107.25,-18.108906711692697,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),New Business,Avg Sales Price,10351.89980952381,11002.967278778215,-651.0674692544053,-5.917198995130528,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),New Business,Total ARR,5866631.22,6041046.7575,-174415.53750000056,-2.8871741024593542,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),New Business,Won ARR,1086949.48,1160875.045,-73925.56499999994,-6.36808977145339,Decrease
FY2025Q2,QoQ vs FY2025Q1,Overall Inquarter,# of Opps,490.0,531.0,-41.0,-7.721280602636535,Decrease
FY2025Q2,QoQ vs FY2025Q1,Overall Inquarter,# of Won Opps,210.0,242.0,-32.0,-13.223140495867769,Decrease
FY2025Q2,QoQ vs FY2025Q1,Overall Inquarter,Avg Sales Price,7051.5739523809525,6042.791859504132,1008.7820928768206,16.693973850682998,Increase
FY2025Q2,QoQ vs FY2025Q1,Overall Inquarter,Total ARR,4199378.59,4395911.45,-196532.86000000034,-4.470810257108349,Decrease
FY2025Q2,YoY vs FY2024Q2,Overall Inquarter,# of Opps,490.0,619.0,-129.0,-20.84006462035541,Decrease
FY2025Q2,YoY vs FY2024Q2,Overall Inquarter,# of Won Opps,210.0,266.0,-56.0,-21.052631578947366,Decrease
FY2025Q2,YoY vs FY2024Q2,Overall Inquarter,Avg Sales Price,7051.5739523809525,5368.333421052632,1683.2405313283207,31.354992309666713,Increase
FY2025Q2,YoY vs FY2024Q2,Overall Inquarter,Won ARR,1480830.53,1427976.69,52853.840000000084,3.7013097181579404,Increase
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Overall Inquarter,# of Opps,490.0,580.0,-90.0,-15.517241379310345,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Overall Inquarter,# of Won Opps,210.0,256.75,-46.75,-18.208373904576437,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Overall Inquarter,Avg Sales Price,7051.5739523809525,5615.628441366058,1435.9455110148947,25.57052208862997,Increase
FY2025Q2,QoQ vs FY2025Q1,Overall Total,# of Opps,1125.0,1143.0,-18.0,-1.574803149606299,Decrease
FY2025Q2,QoQ vs FY2025Q1,Overall Total,# of Won Opps,466.0,493.0,-27.0,-5.476673427991886,Decrease
FY2025Q2,QoQ vs FY2025Q1,Overall Total,Total ARR,10782536.8,10486053.52,296483.2800000012,2.827405748354422,Increase
FY2025Q2,QoQ vs FY2025Q1,Overall Total,Won ARR,3046490.13,3441560.2499999995,-395070.11999999965,-11.479389907528125,Decrease
FY2025Q2,YoY vs FY2024Q2,Overall Total,# of Opps,1125.0,1262.0,-137.0,-10.85578446909667,Decrease
FY2025Q2,YoY vs FY2024Q2,Overall Total,# of Won Opps,466.0,497.0,-31.0,-6.237424547283702,Decrease
FY2025Q2,YoY vs FY2024Q2,Overall Total,Total ARR,10782536.8,10166291.44,616245.3600000013,6.061653491216472,Increase
FY2025Q2,YoY vs FY2024Q2,Overall Total,Won ARR,3046490.13,3238248.2,-191758.0700000003,-5.921660668258853,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Overall Total,# of Opps,1125.0,1259.0,-134.0,-10.643367752184272,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Overall Total,# of Won Opps,466.0,512.0,-46.0,-8.984375,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Overall Total,Total ARR,10782536.8,10910703.6375,-128166.83749999851,-1.1746890187676817,Decrease
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),Overall Total,Won ARR,3046490.13,3428153.9074999997,-381663.77749999985,-11.133215946489704,Decrease
FY2025Q2,QoQ vs FY2025Q1,SMB,# of Opps,393.0,312.0,81.0,25.961538461538463,Increase
FY2025Q2,QoQ vs FY2025Q1,SMB,# of Won Opps,166.0,151.0,15.0,9.933774834437086,Increase
FY2025Q2,QoQ vs FY2025Q1,SMB,Avg Sales Price,5298.066927710844,4687.079072847682,610.9878548631614,13.03557813655466,Increase
FY2025Q2,QoQ vs FY2025Q1,SMB,Total ARR,2450019.69,1813392.78,636626.9099999999,35.10695074014797,Increase
FY2025Q2,QoQ vs FY2025Q1,SMB,Win Rate (Count),42.23918575063613,48.3974358974359,-6.158250146799766,-12.724331429149185,Decrease
FY2025Q2,QoQ vs FY2025Q1,SMB,Won ARR,879479.1100000001,707748.9400000001,171730.17000000004,24.2642779514442,Increase
FY2025Q2,YoY vs FY2024Q2,SMB,# of Opps,393.0,325.0,68.0,20.923076923076923,Increase
FY2025Q2,YoY vs FY2024Q2,SMB,# of Won Opps,166.0,132.0,34.0,25.757575757575758,Increase
FY2025Q2,YoY vs FY2024Q2,SMB,Avg Sales Cycle,47.74096385542169,41.06060606060606,6.680357794815627,16.269506068554666,Increase
FY2025Q2,YoY vs FY2024Q2,SMB,Avg Sales Price,5298.066927710844,4468.401590909091,829.6653368017523,18.567385225394613,Increase
FY2025Q2,YoY vs FY2024Q2,SMB,Total ARR,2450019.69,1728499.65,721520.04,41.74256211159777,Increase
FY2025Q2,YoY vs FY2024Q2,SMB,Won ARR,879479.1100000001,589829.01,289650.1000000001,49.10746929860233,Increase
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),SMB,# of Opps,393.0,344.5,48.5,14.078374455732948,Increase
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),SMB,# of Won Opps,166.0,145.75,20.25,13.893653516295027,Increase
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),SMB,Avg Sales Price,5298.066927710844,4777.958450919852,520.1084767909915,10.885579733136028,Increase
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),SMB,Total ARR,2450019.69,2037174.9324999999,412844.75750000007,20.265552600009723,Increase
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),SMB,Won ARR,879479.1100000001,697451.34,182027.77000000014,26.0989920816555,Increase
FY2025Q2,QoQ vs FY2025Q1,SMB - Expansion,# of Opps,204.0,172.0,32.0,18.6046511627907,Increase
FY2025Q2,QoQ vs FY2025Q1,SMB - Expansion,# of Won Opps,116.0,111.0,5.0,4.504504504504505,Increase
FY2025Q2,QoQ vs FY2025Q1,SMB - Expansion,Avg Sales Price,5165.816206896551,3658.7579279279284,1507.0582789686227,41.190434258166896,Increase
FY2025Q2,QoQ vs FY2025Q1,SMB - Expansion,Total ARR,1103318.52,729906.57,373411.95000000007,51.158869552304495,Increase
FY2025Q2,QoQ vs FY2025Q1,SMB - Expansion,Win Rate (Count),56.86274509803921,64.53488372093024,-7.672138622891026,-11.888358947182489,Decrease
FY2025Q2,QoQ vs FY2025Q1,SMB - Expansion,Won ARR,599234.6799999999,406122.13000000006,193112.54999999987,47.550363729255494,Increase
FY2025Q2,YoY vs FY2024Q2,SMB - Expansion,# of Opps,204.0,141.0,63.0,44.680851063829785,Increase
FY2025Q2,YoY vs FY2024Q2,SMB - Expansion,# of Won Opps,116.0,85.0,31.0,36.470588235294116,Increase
FY2025Q2,YoY vs FY2024Q2,SMB - Expansion,Avg Sales Cycle,55.39655172413793,33.15294117647059,22.243610547667338,67.0939281955899,Increase
FY2025Q2,YoY vs FY2024Q2,SMB - Expansion,Avg Sales Price,5165.816206896551,3956.899647058824,1208.9165598377272,30.552115738803703,Increase
FY2025Q2,YoY vs FY2024Q2,SMB - Expansion,Total ARR,1103318.52,601145.84,502172.68000000005,83.53591534460259,Increase
FY2025Q2,YoY vs FY2024Q2,SMB - Expansion,Won ARR,599234.6799999999,336336.47000000003,262898.2099999999,78.16524030236741,Increase
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),SMB - Expansion,# of Opps,204.0,169.75,34.25,20.176730486008836,Increase
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),SMB - Expansion,# of Won Opps,116.0,101.75,14.25,14.004914004914005,Increase
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),SMB - Expansion,Avg Sales Cycle,55.39655172413793,47.686888838966844,7.709662885171085,16.167259120647884,Increase
FY2025Q2,vs 4Q Avg (FY2024Q2-FY2025Q1),SMB - Expansion,Avg Sales Price,5165.816206896551,3887.792455340891,1278.02375155566,32.8727360381587,Increase
