SFDC ID 18 Digit,Created Date,SQO Date,SAO Date,Close Date,Timestamp: Solution Validation,Source,Segment - historical,Bookings Type,Stage,ARR Change,Account Name,Opportunity Name,Owner Name,Product,Lead Source
00Q000000000003025,2024-02-13 10:16:21.705135,,,,,BDR,Enterprise,New Business,Qualification,0.0,Account_3025,Opportunity_3025,Rep_33,Mobile,Cold Call
00Q000000000003026,2024-05-19 10:16:21.705135,2024-05-27 10:16:21.705135,2024-06-11 10:16:21.705135,2024-06-17 10:16:21.705135,2024-06-11 10:16:21.705135,Channel,Mid Market,Expansion,Closed Won,39686.781641792026,Account_3026,Opportunity_3026,Rep_44,Mobile,Cold Call
00Q000000000003027,2025-05-13 10:16:21.705135,2025-05-27 10:16:21.705135,2025-06-07 10:16:21.705135,2025-08-04 10:16:21.705135,2025-06-07 10:16:21.705135,AE,SMB,New Business,Closed Won,23183.0,Account_3027,Opportunity_3027,Rep_23,Mobile,Website
00Q000000000003028,2023-11-27 10:16:21.705135,2023-12-07 10:16:21.705135,2023-12-27 10:16:21.705135,,2023-12-27 10:16:21.705135,Marketing,SMB,New Business,Negotiation,0.0,Account_3028,Opportunity_3028,Rep_15,Platform,Cold Call
00Q000000000003029,2023-08-22 10:16:21.705135,2023-08-23 10:16:21.705135,,,,BDR,Mid Market,Expansion,Proposal,0.0,Account_3029,Opportunity_3029,Rep_03,Platform,Event
00Q000000000003030,2023-12-17 10:16:21.705135,,,,,Channel,Mid Market,Expansion,Qualification,0.0,Account_3030,Opportunity_3030,Rep_09,Platform,Referral
00Q000000000003031,2024-06-13 10:16:21.705135,,,,,AE,SMB,Expansion,Prospecting,0.0,Account_3031,Opportunity_3031,Rep_22,Mobile,Event
00Q000000000003032,2025-04-18 10:16:21.705135,,,,,AE,Mid Market,Expansion,Prospecting,0.0,Account_3032,Opportunity_3032,Rep_41,Mobile,Referral
00Q000000000003033,2024-01-22 10:16:21.705135,2024-02-02 10:16:21.705135,2024-02-17 10:16:21.705135,2024-04-09 10:16:21.705135,2024-02-17 10:16:21.705135,AE,Enterprise,Expansion,Closed Won,108828.36326802391,Account_3033,Opportunity_3033,Rep_50,Mobile,Referral
00Q000000000003034,2024-02-13 10:16:21.705135,,,,,Success,Enterprise,New Business,Prospecting,0.0,Account_3034,Opportunity_3034,Rep_40,Platform,Cold Call
00Q000000000003035,2023-08-29 10:16:21.705135,,,,,Success,Enterprise,New Business,Prospecting,0.0,Account_3035,Opportunity_3035,Rep_18,Mobile,Cold Call
00Q000000000003036,2025-05-16 10:16:21.705135,2025-05-30 10:16:21.705135,,,,Channel,Mid Market,New Business,Proposal,0.0,Account_3036,Opportunity_3036,Rep_09,Mobile,Website
00Q000000000003037,2025-07-05 10:16:21.705135,,,,,Success,Enterprise,Expansion,Qualification,0.0,Account_3037,Opportunity_3037,Rep_13,Platform,Event
00Q000000000003038,2023-07-22 10:16:21.705135,2023-07-29 10:16:21.705135,2023-08-09 10:16:21.705135,,2023-08-09 10:16:21.705135,Success,Mid Market,New Business,Proposal,0.0,Account_3038,Opportunity_3038,Rep_49,Platform,Referral
00Q000000000003039,2023-11-04 10:16:21.705135,2023-11-13 10:16:21.705135,2023-11-23 10:16:21.705135,2023-12-18 10:16:21.705135,2023-11-23 10:16:21.705135,BDR,Enterprise,Expansion,Closed Won,77536.92458657907,Account_3039,Opportunity_3039,Rep_03,Mobile,Referral
00Q000000000003040,2023-10-08 10:16:21.705135,2023-10-15 10:16:21.705135,,,,Marketing,Enterprise,Expansion,Qualification,0.0,Account_3040,Opportunity_3040,Rep_03,Platform,Referral
00Q000000000003041,2024-02-07 10:16:21.705135,2024-02-21 10:16:21.705135,2024-03-03 10:16:21.705135,,2024-03-03 10:16:21.705135,Channel,Mid Market,Expansion,Proposal,0.0,Account_3041,Opportunity_3041,Rep_22,Platform,Cold Call
00Q000000000003042,2024-10-25 10:16:21.705135,2024-11-08 10:16:21.705135,,,,BDR,Mid Market,Expansion,Qualification,0.0,Account_3042,Opportunity_3042,Rep_30,Integrations,Event
00Q000000000003043,2023-11-08 10:16:21.705135,,,,,AE,SMB,Expansion,Qualification,0.0,Account_3043,Opportunity_3043,Rep_28,Integrations,Website
00Q000000000003044,2024-06-06 10:16:21.705135,2024-06-07 10:16:21.705135,2024-06-12 10:16:21.705135,,2024-06-12 10:16:21.705135,BDR,Mid Market,New Business,Proposal,0.0,Account_3044,Opportunity_3044,Rep_16,Mobile,Referral
00Q000000000003045,2025-02-23 10:16:21.705135,2025-03-07 10:16:21.705135,2025-03-14 10:16:21.705135,,2025-03-14 10:16:21.705135,Channel,Mid Market,Expansion,Negotiation,0.0,Account_3045,Opportunity_3045,Rep_06,Mobile,Event
00Q000000000003046,2024-11-11 10:16:21.705135,2024-11-25 10:16:21.705135,2024-12-04 10:16:21.705135,,2024-12-04 10:16:21.705135,AE,SMB,New Business,Proposal,0.0,Account_3046,Opportunity_3046,Rep_10,Mobile,Referral
00Q000000000003047,2024-08-24 10:16:21.705135,2024-08-30 10:16:21.705135,2024-09-09 10:16:21.705135,2024-12-05 10:16:21.705135,2024-09-09 10:16:21.705135,BDR,Enterprise,New Business,Closed Won,350698.0,Account_3047,Opportunity_3047,Rep_47,Platform,Event
00Q000000000003048,2023-09-24 10:16:21.705135,2023-10-04 10:16:21.705135,2023-10-14 10:16:21.705135,2023-12-22 10:16:21.705135,2023-10-14 10:16:21.705135,Success,Mid Market,New Business,Closed Won,22914.0,Account_3048,Opportunity_3048,Rep_15,Platform,Event
00Q000000000003049,2024-08-19 10:16:21.705135,2024-08-30 10:16:21.705135,,,,AE,Enterprise,New Business,Proposal,0.0,Account_3049,Opportunity_3049,Rep_21,Mobile,Event
00Q000000000003050,2025-07-01 10:16:21.705135,2025-07-08 10:16:21.705135,2025-07-09 10:16:21.705135,,2025-07-09 10:16:21.705135,Marketing,Enterprise,Expansion,Negotiation,0.0,Account_3050,Opportunity_3050,Rep_03,Integrations,Referral
00Q000000000003051,2023-10-22 10:16:21.705135,2023-10-22 10:16:21.705135,2023-10-30 10:16:21.705135,,2023-10-30 10:16:21.705135,Success,Enterprise,New Business,Proposal,0.0,Account_3051,Opportunity_3051,Rep_44,Platform,Referral
00Q000000000003052,2025-04-18 10:16:21.705135,2025-04-29 10:16:21.705135,2025-05-13 10:16:21.705135,2025-07-21 10:16:21.705135,2025-05-13 10:16:21.705135,Marketing,SMB,Expansion,Closed Won,2289.5805027613487,Account_3052,Opportunity_3052,Rep_24,Platform,Event
00Q000000000003053,2025-03-25 10:16:21.705135,,,,,AE,SMB,New Business,Prospecting,0.0,Account_3053,Opportunity_3053,Rep_49,Integrations,Website
00Q000000000003054,2023-09-12 10:16:21.705135,2023-09-23 10:16:21.705135,,,,BDR,Mid Market,New Business,Qualification,0.0,Account_3054,Opportunity_3054,Rep_46,Integrations,Website
00Q000000000003055,2024-11-26 10:16:21.705135,2024-12-10 10:16:21.705135,,,,AE,Enterprise,Expansion,Proposal,0.0,Account_3055,Opportunity_3055,Rep_25,Mobile,Event
00Q000000000003056,2024-07-13 10:16:21.705135,2024-07-24 10:16:21.705135,,,,Marketing,Mid Market,New Business,Qualification,0.0,Account_3056,Opportunity_3056,Rep_25,Mobile,Website
00Q000000000003057,2025-02-25 10:16:21.705135,,,,,BDR,Enterprise,Expansion,Prospecting,0.0,Account_3057,Opportunity_3057,Rep_29,Platform,Partner
00Q000000000003058,2025-05-23 10:16:21.705135,2025-05-29 10:16:21.705135,,,,AE,SMB,Expansion,Qualification,0.0,Account_3058,Opportunity_3058,Rep_08,Integrations,Cold Call
00Q000000000003059,2024-12-21 10:16:21.705135,2024-12-21 10:16:21.705135,2024-12-21 10:16:21.705135,2025-01-18 10:16:21.705135,2024-12-21 10:16:21.705135,Success,Enterprise,New Business,Closed Won,358089.0,Account_3059,Opportunity_3059,Rep_18,Integrations,Website
00Q000000000003060,2025-02-04 10:16:21.705135,,,,,BDR,Enterprise,New Business,Qualification,0.0,Account_3060,Opportunity_3060,Rep_32,Integrations,Cold Call
00Q000000000003061,2025-05-28 10:16:21.705135,,,,,Marketing,Mid Market,Expansion,Prospecting,0.0,Account_3061,Opportunity_3061,Rep_32,Platform,Website
00Q000000000003062,2024-04-25 10:16:21.705135,2024-05-02 10:16:21.705135,,,,AE,SMB,New Business,Proposal,0.0,Account_3062,Opportunity_3062,Rep_37,Mobile,Cold Call
00Q000000000003063,2025-05-09 10:16:21.705135,2025-05-20 10:16:21.705135,2025-06-01 10:16:21.705135,,2025-06-01 10:16:21.705135,Channel,Mid Market,New Business,Proposal,0.0,Account_3063,Opportunity_3063,Rep_39,Mobile,Cold Call
00Q000000000003064,2025-06-27 10:16:21.705135,2025-07-07 10:16:21.705135,,,,AE,Enterprise,Expansion,Qualification,0.0,Account_3064,Opportunity_3064,Rep_14,Mobile,Cold Call
00Q000000000003065,2024-03-17 10:16:21.705135,2024-03-28 10:16:21.705135,2024-04-18 10:16:21.705135,,2024-04-18 10:16:21.705135,Channel,SMB,New Business,Negotiation,0.0,Account_3065,Opportunity_3065,Rep_03,Platform,Cold Call
00Q000000000003066,2024-07-15 10:16:21.705135,,,,,BDR,SMB,Expansion,Qualification,0.0,Account_3066,Opportunity_3066,Rep_24,Integrations,Website
00Q000000000003067,2025-01-30 10:16:21.705135,,,,,Channel,Mid Market,Expansion,Prospecting,0.0,Account_3067,Opportunity_3067,Rep_32,Mobile,Partner
00Q000000000003068,2024-03-16 10:16:21.705135,2024-03-25 10:16:21.705135,2024-04-15 10:16:21.705135,2024-05-27 10:16:21.705135,2024-04-15 10:16:21.705135,Channel,Mid Market,New Business,Closed Won,38332.0,Account_3068,Opportunity_3068,Rep_25,Integrations,Partner
00Q000000000003069,2025-03-11 10:16:21.705135,2025-03-12 10:16:21.705135,,,,Success,Enterprise,New Business,Qualification,0.0,Account_3069,Opportunity_3069,Rep_13,Platform,Cold Call
00Q000000000003070,2024-04-01 10:16:21.705135,2024-04-10 10:16:21.705135,,,,Success,Mid Market,New Business,Proposal,0.0,Account_3070,Opportunity_3070,Rep_27,Integrations,Partner
00Q000000000003071,2024-01-25 10:16:21.705135,,,,,AE,SMB,New Business,Prospecting,0.0,Account_3071,Opportunity_3071,Rep_16,Integrations,Cold Call
00Q000000000003072,2025-02-05 10:16:21.705135,,,,,Success,SMB,New Business,Qualification,0.0,Account_3072,Opportunity_3072,Rep_48,Integrations,Cold Call
00Q000000000003073,2024-08-01 10:16:21.705135,,,,,AE,Mid Market,Expansion,Qualification,0.0,Account_3073,Opportunity_3073,Rep_09,Integrations,Event
00Q000000000003074,2025-01-28 10:16:21.705135,2025-02-01 10:16:21.705135,2025-02-04 10:16:21.705135,,2025-02-04 10:16:21.705135,Channel,Mid Market,New Business,Proposal,0.0,Account_3074,Opportunity_3074,Rep_48,Mobile,Website
00Q000000000003075,2024-10-20 10:16:21.705135,,,,,AE,Enterprise,New Business,Prospecting,0.0,Account_3075,Opportunity_3075,Rep_29,Integrations,Cold Call
00Q000000000003076,2024-12-19 10:16:21.705135,2025-01-02 10:16:21.705135,2025-01-09 10:16:21.705135,2025-02-13 10:16:21.705135,2025-01-09 10:16:21.705135,Channel,Mid Market,New Business,Closed Won,58958.0,Account_3076,Opportunity_3076,Rep_21,Mobile,Cold Call
00Q000000000003077,2024-11-21 10:16:21.705135,2024-11-30 10:16:21.705135,,,,Channel,Enterprise,New Business,Proposal,0.0,Account_3077,Opportunity_3077,Rep_14,Mobile,Event
00Q000000000003078,2024-02-12 10:16:21.705135,2024-02-20 10:16:21.705135,2024-02-22 10:16:21.705135,,2024-02-22 10:16:21.705135,Success,Mid Market,New Business,Negotiation,0.0,Account_3078,Opportunity_3078,Rep_10,Mobile,Referral
00Q000000000003079,2023-09-05 10:16:21.705135,2023-09-13 10:16:21.705135,,,,Channel,Mid Market,Expansion,Qualification,0.0,Account_3079,Opportunity_3079,Rep_27,Platform,Partner
00Q000000000003080,2024-04-03 10:16:21.705135,,,,,Marketing,Mid Market,Expansion,Prospecting,0.0,Account_3080,Opportunity_3080,Rep_01,Integrations,Partner
00Q000000000003081,2024-06-02 10:16:21.705135,2024-06-08 10:16:21.705135,2024-06-16 10:16:21.705135,,2024-06-16 10:16:21.705135,AE,Mid Market,New Business,Negotiation,0.0,Account_3081,Opportunity_3081,Rep_02,Mobile,Referral
00Q000000000003082,2024-11-25 10:16:21.705135,2024-12-04 10:16:21.705135,2024-12-23 10:16:21.705135,,2024-12-23 10:16:21.705135,AE,SMB,New Business,Negotiation,0.0,Account_3082,Opportunity_3082,Rep_07,Integrations,Website
00Q000000000003083,2024-12-14 10:16:21.705135,2024-12-24 10:16:21.705135,2025-01-12 10:16:21.705135,2025-04-01 10:16:21.705135,2025-01-12 10:16:21.705135,Channel,Enterprise,New Business,Closed Won,131591.0,Account_3083,Opportunity_3083,Rep_29,Mobile,Referral
00Q000000000003084,2025-01-07 10:16:21.705135,2025-01-15 10:16:21.705135,2025-01-17 10:16:21.705135,,2025-01-17 10:16:21.705135,BDR,SMB,New Business,Negotiation,0.0,Account_3084,Opportunity_3084,Rep_20,Mobile,Event
00Q000000000003085,2024-08-24 10:16:21.705135,,,,,Marketing,Mid Market,New Business,Prospecting,0.0,Account_3085,Opportunity_3085,Rep_12,Mobile,Event
00Q000000000003086,2024-06-11 10:16:21.705135,,,,,BDR,Enterprise,New Business,Prospecting,0.0,Account_3086,Opportunity_3086,Rep_22,Integrations,Event
00Q000000000003087,2024-08-17 10:16:21.705135,2024-08-28 10:16:21.705135,,,,Marketing,SMB,New Business,Qualification,0.0,Account_3087,Opportunity_3087,Rep_06,Mobile,Referral
00Q000000000003088,2025-05-28 10:16:21.705135,,,,,Success,Mid Market,New Business,Qualification,0.0,Account_3088,Opportunity_3088,Rep_22,Mobile,Cold Call
00Q000000000003089,2025-06-16 10:16:21.705135,,,,,Success,Mid Market,New Business,Prospecting,0.0,Account_3089,Opportunity_3089,Rep_34,Platform,Website
00Q000000000003090,2024-10-10 10:16:21.705135,2024-10-22 10:16:21.705135,,,,AE,Enterprise,New Business,Proposal,0.0,Account_3090,Opportunity_3090,Rep_17,Integrations,Website
00Q000000000003091,2024-01-13 10:16:21.705135,,,,,Marketing,Enterprise,New Business,Prospecting,0.0,Account_3091,Opportunity_3091,Rep_22,Mobile,Website
00Q000000000003092,2024-08-11 10:16:21.705135,2024-08-25 10:16:21.705135,2024-09-07 10:16:21.705135,,2024-09-07 10:16:21.705135,BDR,SMB,Expansion,Proposal,0.0,Account_3092,Opportunity_3092,Rep_14,Integrations,Referral
00Q000000000003093,2024-10-03 10:16:21.705135,2024-10-14 10:16:21.705135,2024-10-18 10:16:21.705135,2025-01-02 10:16:21.705135,2024-10-18 10:16:21.705135,Channel,Enterprise,Expansion,Closed Won,168391.78149159346,Account_3093,Opportunity_3093,Rep_36,Platform,Cold Call
00Q000000000003094,2025-05-08 10:16:21.705135,2025-05-18 10:16:21.705135,,,,Channel,SMB,New Business,Proposal,0.0,Account_3094,Opportunity_3094,Rep_12,Integrations,Event
00Q000000000003095,2025-03-13 10:16:21.705135,,,,,Channel,SMB,New Business,Prospecting,0.0,Account_3095,Opportunity_3095,Rep_11,Integrations,Partner
00Q000000000003096,2025-03-29 10:16:21.705135,,,,,AE,Mid Market,Expansion,Prospecting,0.0,Account_3096,Opportunity_3096,Rep_14,Integrations,Event
00Q000000000003097,2025-06-25 10:16:21.705135,2025-07-09 10:16:21.705135,2025-07-15 10:16:21.705135,2025-08-20 10:16:21.705135,2025-07-15 10:16:21.705135,AE,Mid Market,New Business,Closed Won,52132.0,Account_3097,Opportunity_3097,Rep_08,Platform,Website
00Q000000000003098,2023-11-03 10:16:21.705135,2023-11-17 10:16:21.705135,,,,Marketing,SMB,Expansion,Qualification,0.0,Account_3098,Opportunity_3098,Rep_40,Integrations,Partner
00Q000000000003099,2024-12-30 10:16:21.705135,2025-01-04 10:16:21.705135,2025-01-21 10:16:21.705135,,2025-01-21 10:16:21.705135,BDR,Mid Market,New Business,Proposal,0.0,Account_3099,Opportunity_3099,Rep_43,Mobile,Cold Call
00Q000000000003100,2025-05-30 10:16:21.705135,2025-06-08 10:16:21.705135,2025-06-21 10:16:21.705135,,2025-06-21 10:16:21.705135,Channel,SMB,New Business,Negotiation,0.0,Account_3100,Opportunity_3100,Rep_13,Platform,Website
00Q000000000003101,2025-02-08 10:16:21.705135,2025-02-22 10:16:21.705135,,,,BDR,Enterprise,Expansion,Qualification,0.0,Account_3101,Opportunity_3101,Rep_07,Mobile,Cold Call
00Q000000000003102,2025-01-12 10:16:21.705135,2025-01-26 10:16:21.705135,2025-02-04 10:16:21.705135,,2025-02-04 10:16:21.705135,BDR,SMB,New Business,Negotiation,0.0,Account_3102,Opportunity_3102,Rep_47,Integrations,Event
00Q000000000003103,2024-08-23 10:16:21.705135,,,,,BDR,Mid Market,New Business,Qualification,0.0,Account_3103,Opportunity_3103,Rep_01,Platform,Event
00Q000000000003104,2024-03-24 10:16:21.705135,2024-04-05 10:16:21.705135,2024-04-10 10:16:21.705135,,2024-04-10 10:16:21.705135,AE,Mid Market,Expansion,Negotiation,0.0,Account_3104,Opportunity_3104,Rep_20,Platform,Partner
00Q000000000003105,2024-02-03 10:16:21.705135,2024-02-13 10:16:21.705135,2024-03-05 10:16:21.705135,2024-05-12 10:16:21.705135,2024-03-05 10:16:21.705135,Channel,SMB,Expansion,Closed Won,13899.973094157116,Account_3105,Opportunity_3105,Rep_04,Integrations,Cold Call
00Q000000000003106,2024-11-25 10:16:21.705135,2024-11-26 10:16:21.705135,,,,AE,Enterprise,Expansion,Proposal,0.0,Account_3106,Opportunity_3106,Rep_02,Platform,Referral
00Q000000000003107,2025-06-30 10:16:21.705135,,,,,BDR,Enterprise,Expansion,Qualification,0.0,Account_3107,Opportunity_3107,Rep_19,Mobile,Referral
00Q000000000003108,2024-07-02 10:16:21.705135,,,,,Marketing,Mid Market,New Business,Qualification,0.0,Account_3108,Opportunity_3108,Rep_48,Integrations,Partner
00Q000000000003109,2025-03-13 10:16:21.705135,2025-03-22 10:16:21.705135,,,,Success,SMB,New Business,Proposal,0.0,Account_3109,Opportunity_3109,Rep_36,Mobile,Referral
00Q000000000003110,2024-02-25 10:16:21.705135,2024-02-26 10:16:21.705135,2024-03-02 10:16:21.705135,2024-05-06 10:16:21.705135,2024-03-02 10:16:21.705135,BDR,Mid Market,New Business,Closed Won,94948.0,Account_3110,Opportunity_3110,Rep_50,Mobile,Partner
00Q000000000003111,2025-05-12 10:16:21.705135,2025-05-12 10:16:21.705135,2025-05-13 10:16:21.705135,,2025-05-13 10:16:21.705135,AE,Mid Market,New Business,Proposal,0.0,Account_3111,Opportunity_3111,Rep_34,Integrations,Partner
00Q000000000003112,2024-07-26 10:16:21.705135,2024-07-27 10:16:21.705135,2024-08-09 10:16:21.705135,2024-10-23 10:16:21.705135,2024-08-09 10:16:21.705135,Channel,Enterprise,New Business,Closed Lost,0.0,Account_3112,Opportunity_3112,Rep_16,Mobile,Cold Call
00Q000000000003113,2023-09-12 10:16:21.705135,2023-09-25 10:16:21.705135,2023-10-15 10:16:21.705135,,2023-10-15 10:16:21.705135,Success,Mid Market,Expansion,Negotiation,0.0,Account_3113,Opportunity_3113,Rep_40,Integrations,Cold Call
00Q000000000003114,2024-02-03 10:16:21.705135,2024-02-10 10:16:21.705135,,,,AE,SMB,New Business,Proposal,0.0,Account_3114,Opportunity_3114,Rep_16,Integrations,Website
00Q000000000003115,2024-06-13 10:16:21.705135,2024-06-18 10:16:21.705135,,,,BDR,SMB,Expansion,Proposal,0.0,Account_3115,Opportunity_3115,Rep_11,Mobile,Partner
00Q000000000003116,2024-06-20 10:16:21.705135,2024-06-23 10:16:21.705135,2024-06-29 10:16:21.705135,2024-08-09 10:16:21.705135,2024-06-29 10:16:21.705135,Success,Mid Market,New Business,Closed Won,48554.0,Account_3116,Opportunity_3116,Rep_27,Platform,Event
00Q000000000003117,2023-11-05 10:16:21.705135,2023-11-16 10:16:21.705135,2023-11-19 10:16:21.705135,,2023-11-19 10:16:21.705135,BDR,Mid Market,Expansion,Negotiation,0.0,Account_3117,Opportunity_3117,Rep_28,Platform,Cold Call
00Q000000000003118,2024-07-14 10:16:21.705135,2024-07-14 10:16:21.705135,2024-07-24 10:16:21.705135,2024-08-25 10:16:21.705135,2024-07-24 10:16:21.705135,BDR,Enterprise,New Business,Closed Lost,0.0,Account_3118,Opportunity_3118,Rep_16,Mobile,Referral
00Q000000000003119,2024-09-17 10:16:21.705135,2024-09-24 10:16:21.705135,2024-10-08 10:16:21.705135,2024-10-13 10:16:21.705135,2024-10-08 10:16:21.705135,BDR,Enterprise,New Business,Closed Won,483092.0,Account_3119,Opportunity_3119,Rep_41,Integrations,Website
00Q000000000003120,2023-12-06 10:16:21.705135,2023-12-13 10:16:21.705135,,,,Channel,Mid Market,Expansion,Qualification,0.0,Account_3120,Opportunity_3120,Rep_09,Platform,Website
00Q000000000003121,2023-12-28 10:16:21.705135,2024-01-02 10:16:21.705135,2024-01-15 10:16:21.705135,,2024-01-15 10:16:21.705135,Channel,Enterprise,New Business,Negotiation,0.0,Account_3121,Opportunity_3121,Rep_39,Platform,Referral
00Q000000000003122,2023-10-31 10:16:21.705135,2023-11-08 10:16:21.705135,2023-11-13 10:16:21.705135,2023-11-19 10:16:21.705135,2023-11-13 10:16:21.705135,AE,SMB,Expansion,Closed Won,8830.748430931073,Account_3122,Opportunity_3122,Rep_02,Platform,Partner
00Q000000000003123,2023-10-21 10:16:21.705135,2023-10-21 10:16:21.705135,,,,AE,Mid Market,Expansion,Proposal,0.0,Account_3123,Opportunity_3123,Rep_03,Platform,Website
00Q000000000003124,2024-12-09 10:16:21.705135,,,,,Success,SMB,New Business,Prospecting,0.0,Account_3124,Opportunity_3124,Rep_06,Mobile,Website
00Q000000000003125,2023-11-30 10:16:21.705135,2023-12-06 10:16:21.705135,,,,BDR,SMB,New Business,Proposal,0.0,Account_3125,Opportunity_3125,Rep_49,Platform,Event
00Q000000000003126,2025-02-16 10:16:21.705135,2025-02-23 10:16:21.705135,2025-02-23 10:16:21.705135,,2025-02-23 10:16:21.705135,Channel,Enterprise,New Business,Proposal,0.0,Account_3126,Opportunity_3126,Rep_43,Mobile,Event
00Q000000000003127,2024-02-19 10:16:21.705135,2024-02-23 10:16:21.705135,,,,AE,Enterprise,Expansion,Qualification,0.0,Account_3127,Opportunity_3127,Rep_02,Mobile,Cold Call
00Q000000000003128,2023-07-17 10:16:21.705135,,,,,BDR,Enterprise,New Business,Qualification,0.0,Account_3128,Opportunity_3128,Rep_22,Mobile,Event
00Q000000000003129,2024-10-24 10:16:21.705135,2024-10-26 10:16:21.705135,,,,BDR,Enterprise,New Business,Proposal,0.0,Account_3129,Opportunity_3129,Rep_39,Mobile,Cold Call
00Q000000000003130,2025-06-24 10:16:21.705135,2025-07-04 10:16:21.705135,,,,Marketing,Enterprise,Expansion,Proposal,0.0,Account_3130,Opportunity_3130,Rep_32,Mobile,Cold Call
00Q000000000003131,2024-10-06 10:16:21.705135,2024-10-19 10:16:21.705135,,,,BDR,Mid Market,New Business,Proposal,0.0,Account_3131,Opportunity_3131,Rep_14,Integrations,Partner
00Q000000000003132,2023-10-10 10:16:21.705135,2023-10-19 10:16:21.705135,,,,AE,SMB,New Business,Proposal,0.0,Account_3132,Opportunity_3132,Rep_18,Integrations,Cold Call
00Q000000000003133,2024-03-02 10:16:21.705135,,,,,Success,Enterprise,Expansion,Qualification,0.0,Account_3133,Opportunity_3133,Rep_27,Integrations,Website
00Q000000000003134,2025-05-06 10:16:21.705135,2025-05-13 10:16:21.705135,2025-05-20 10:16:21.705135,,2025-05-20 10:16:21.705135,AE,Mid Market,Expansion,Proposal,0.0,Account_3134,Opportunity_3134,Rep_16,Integrations,Website
00Q000000000003135,2024-07-06 10:16:21.705135,2024-07-18 10:16:21.705135,,,,Success,SMB,New Business,Proposal,0.0,Account_3135,Opportunity_3135,Rep_41,Mobile,Referral
00Q000000000003136,2025-05-23 10:16:21.705135,2025-05-25 10:16:21.705135,,,,BDR,Mid Market,New Business,Proposal,0.0,Account_3136,Opportunity_3136,Rep_38,Platform,Cold Call
00Q000000000003137,2023-10-07 10:16:21.705135,2023-10-12 10:16:21.705135,,,,Marketing,Enterprise,Expansion,Proposal,0.0,Account_3137,Opportunity_3137,Rep_01,Platform,Website
00Q000000000003138,2024-11-06 10:16:21.705135,2024-11-07 10:16:21.705135,2024-11-13 10:16:21.705135,,2024-11-13 10:16:21.705135,Channel,Enterprise,Expansion,Negotiation,0.0,Account_3138,Opportunity_3138,Rep_47,Mobile,Referral
00Q000000000003139,2025-06-04 10:16:21.705135,2025-06-08 10:16:21.705135,2025-06-09 10:16:21.705135,,2025-06-09 10:16:21.705135,BDR,Mid Market,New Business,Negotiation,0.0,Account_3139,Opportunity_3139,Rep_07,Platform,Website
00Q000000000003140,2024-10-24 10:16:21.705135,2024-11-03 10:16:21.705135,2024-11-11 10:16:21.705135,,2024-11-11 10:16:21.705135,BDR,Mid Market,New Business,Negotiation,0.0,Account_3140,Opportunity_3140,Rep_19,Mobile,Website
00Q000000000003141,2025-06-19 10:16:21.705135,2025-06-29 10:16:21.705135,2025-06-29 10:16:21.705135,2025-08-03 10:16:21.705135,2025-06-29 10:16:21.705135,Marketing,Enterprise,Expansion,Closed Lost,0.0,Account_3141,Opportunity_3141,Rep_31,Platform,Partner
00Q000000000003142,2024-09-16 10:16:21.705135,,,,,Channel,Enterprise,New Business,Qualification,0.0,Account_3142,Opportunity_3142,Rep_20,Mobile,Website
00Q000000000003143,2025-06-27 10:16:21.705135,,,,,AE,Mid Market,New Business,Qualification,0.0,Account_3143,Opportunity_3143,Rep_08,Integrations,Cold Call
00Q000000000003144,2024-11-04 10:16:21.705135,2024-11-07 10:16:21.705135,,,,BDR,Mid Market,Expansion,Proposal,0.0,Account_3144,Opportunity_3144,Rep_49,Platform,Cold Call
00Q000000000003145,2024-03-22 10:16:21.705135,,,,,Channel,SMB,Expansion,Qualification,0.0,Account_3145,Opportunity_3145,Rep_39,Integrations,Website
00Q000000000003146,2024-02-19 10:16:21.705135,2024-02-19 10:16:21.705135,,,,Success,SMB,Expansion,Qualification,0.0,Account_3146,Opportunity_3146,Rep_48,Integrations,Partner
00Q000000000003147,2025-02-22 10:16:21.705135,,,,,Channel,SMB,Expansion,Qualification,0.0,Account_3147,Opportunity_3147,Rep_34,Platform,Website
00Q000000000003148,2025-06-11 10:16:21.705135,,,,,BDR,SMB,Expansion,Prospecting,0.0,Account_3148,Opportunity_3148,Rep_06,Mobile,Event
00Q000000000003149,2025-06-20 10:16:21.705135,2025-06-25 10:16:21.705135,,,,Marketing,Enterprise,Expansion,Qualification,0.0,Account_3149,Opportunity_3149,Rep_04,Platform,Referral
00Q000000000003150,2024-04-18 10:16:21.705135,,,,,Channel,Mid Market,New Business,Qualification,0.0,Account_3150,Opportunity_3150,Rep_25,Integrations,Cold Call
00Q000000000003151,2024-05-14 10:16:21.705135,,,,,Channel,Enterprise,New Business,Qualification,0.0,Account_3151,Opportunity_3151,Rep_06,Integrations,Referral
00Q000000000003152,2024-02-11 10:16:21.705135,,,,,AE,Mid Market,New Business,Qualification,0.0,Account_3152,Opportunity_3152,Rep_38,Platform,Referral
00Q000000000003153,2023-08-13 10:16:21.705135,2023-08-20 10:16:21.705135,,,,AE,SMB,New Business,Proposal,0.0,Account_3153,Opportunity_3153,Rep_03,Mobile,Referral
00Q000000000003154,2024-01-12 10:16:21.705135,,,,,Marketing,Mid Market,Expansion,Qualification,0.0,Account_3154,Opportunity_3154,Rep_42,Platform,Event
